,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
15,Development Oversight Commission,10/3/2019,,8:30 AM,"CDD Permit Center, Large Conference Room, 345 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22181&GUID=C8207DAF-C348-4D5E-81BF-43A9A69B95D9,,https://stockton.legistar.com/View.ashx?M=IC&ID=710684&GUID=85BE769E-1487-4CEC-BDFA-3E75436817FD,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=710684&GUID=85BE769E-1487-4CEC-BDFA-3E75436817FD&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=710684&GUID=85BE769E-1487-4CEC-BDFA-3E75436817FD,,
16,Cultural Heritage Board,10/2/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21719&GUID=BF732633-6840-48D9-A0AF-1AFC9E4098F8,,https://stockton.legistar.com/View.ashx?M=IC&ID=723125&GUID=3CE3CDFD-9CD4-4525-941C-25F170469EAE,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=723125&GUID=3CE3CDFD-9CD4-4525-941C-25F170469EAE&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=723125&GUID=3CE3CDFD-9CD4-4525-941C-25F170469EAE,,
17,Water Advisory Group,10/2/2019,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=722673&GUID=6C9FF0BF-8F8A-4374-90B9-675C24D46F75,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=722673&GUID=6C9FF0BF-8F8A-4374-90B9-675C24D46F75&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=722673&GUID=6C9FF0BF-8F8A-4374-90B9-675C24D46F75,,
18,Council Legislation/Environmental Committee,9/30/2019,,4:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22176&GUID=81209189-BB5D-4ACD-85A2-6A62307EA113,,https://stockton.legistar.com/View.ashx?M=IC&ID=720536&GUID=E1489A3A-219D-4020-9A3F-CE4FC9F9778E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=720536&GUID=E1489A3A-219D-4020-9A3F-CE4FC9F9778E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=720536&GUID=E1489A3A-219D-4020-9A3F-CE4FC9F9778E,,
19,Planning Commission,9/26/2019,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=653533&GUID=18DFD086-9329-4390-A8CC-D39265B77E96,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=653533&GUID=18DFD086-9329-4390-A8CC-D39265B77E96&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=653533&GUID=18DFD086-9329-4390-A8CC-D39265B77E96,,
20,Strong Communities Advisory Committee,9/26/2019,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35343&GUID=BBDA5787-1F03-48F5-905D-27F550C39345,,https://stockton.legistar.com/View.ashx?M=IC&ID=706254&GUID=A2468A04-30A2-4004-9A7A-B76D787356DC,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=706254&GUID=A2468A04-30A2-4004-9A7A-B76D787356DC&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=706254&GUID=A2468A04-30A2-4004-9A7A-B76D787356DC,,
21,Measure A Citizens' Advisory Committee,9/25/2019,,9:00 AM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=33312&GUID=4582E7C8-14DE-4360-BB88-1B7F600FDFEE,,https://stockton.legistar.com/View.ashx?M=IC&ID=705728&GUID=94EE9823-A27E-4FEA-B968-5BDFEDA33750,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=705728&GUID=94EE9823-A27E-4FEA-B968-5BDFEDA33750&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=705728&GUID=94EE9823-A27E-4FEA-B968-5BDFEDA33750,,
22,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,9/24/2019,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=659157&GUID=00396743-8398-4D68-8F8A-AA26C887D198,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=659157&GUID=00396743-8398-4D68-8F8A-AA26C887D198&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=659157&GUID=00396743-8398-4D68-8F8A-AA26C887D198,,
23,Parks and Recreation Commission,9/23/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=713208&GUID=988D4AE1-6081-4D74-B189-4004681F2AC1,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713208&GUID=988D4AE1-6081-4D74-B189-4004681F2AC1&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713208&GUID=988D4AE1-6081-4D74-B189-4004681F2AC1,,
24,Civil Service/Equal Employment Commission Concurrent,9/19/2019,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=692839&GUID=FFFEDDF1-AC1A-4908-AD8B-59C0A705A3B2,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=692839&GUID=FFFEDDF1-AC1A-4908-AD8B-59C0A705A3B2&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=692839&GUID=FFFEDDF1-AC1A-4908-AD8B-59C0A705A3B2,,
25,Mayor's Task Force For Persons With Disabilities,9/18/2019,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35418&GUID=E9039430-EAD6-4355-93BE-2801D5D6542A,,https://stockton.legistar.com/View.ashx?M=IC&ID=644320&GUID=E347A872-A85E-46AD-9C5F-126D9F0915BB,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=644320&GUID=E347A872-A85E-46AD-9C5F-126D9F0915BB&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=644320&GUID=E347A872-A85E-46AD-9C5F-126D9F0915BB,,
26,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,9/17/2019,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=649168&GUID=F6960F5F-C59B-42CF-A5E6-AAF77E136DBC,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=649168&GUID=F6960F5F-C59B-42CF-A5E6-AAF77E136DBC&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=649168&GUID=F6960F5F-C59B-42CF-A5E6-AAF77E136DBC,,
27,Planning Commission,9/12/2019,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=653532&GUID=B68F352F-0451-477D-8A8E-59F04DAA1E1D,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=653532&GUID=B68F352F-0451-477D-8A8E-59F04DAA1E1D&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=653532&GUID=B68F352F-0451-477D-8A8E-59F04DAA1E1D,,
28,Council Water Committee,9/12/2019,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22177&GUID=DCAC49D0-9417-48E3-B697-3746F8FFA5F6,,https://stockton.legistar.com/View.ashx?M=IC&ID=713207&GUID=466AB253-5C2D-4F62-9C87-3816B4B1B189,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713207&GUID=466AB253-5C2D-4F62-9C87-3816B4B1B189&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713207&GUID=466AB253-5C2D-4F62-9C87-3816B4B1B189,,
29,Stockton Arts Commission,9/9/2019,,5:30 PM,"Oak Park Senior Center, Arts & Crafts Room, 730 E. Fulton Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22183&GUID=B2B39B26-5801-49BA-ACE3-AD5BC8356DC1,,https://stockton.legistar.com/View.ashx?M=IC&ID=718251&GUID=21B515B9-4A30-4E27-B527-31E49AA89120,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=718251&GUID=21B515B9-4A30-4E27-B527-31E49AA89120&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=718251&GUID=21B515B9-4A30-4E27-B527-31E49AA89120,,
30,Water Advisory Group,9/5/2019,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** SPECIAL **",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=718177&GUID=88AF5CF0-2BC6-4177-A560-D4748F623413,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=718177&GUID=88AF5CF0-2BC6-4177-A560-D4748F623413&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=718177&GUID=88AF5CF0-2BC6-4177-A560-D4748F623413,,
31,Cultural Heritage Board,9/4/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Cancelled Meeting Notice,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21719&GUID=BF732633-6840-48D9-A0AF-1AFC9E4098F8,,https://stockton.legistar.com/View.ashx?M=IC&ID=651682&GUID=99780DA5-E1F9-44BF-9DA2-CE3CD86F2701,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=651682&GUID=99780DA5-E1F9-44BF-9DA2-CE3CD86F2701&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=651682&GUID=99780DA5-E1F9-44BF-9DA2-CE3CD86F2701,,
32,Mayor's Task Force on Affordable and Workforce Housing,8/28/2019,,3:30 PM,"Cesar Chavez Library, Stewart Hazelton Meeting Room, 605 N. El Dorado Street, Stockton, CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=37349&GUID=A7EC6A91-2EC5-4225-816F-B3676AA70432,,https://stockton.legistar.com/View.ashx?M=IC&ID=713782&GUID=250895F3-2733-44E4-9A7D-AAF345891C7E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713782&GUID=250895F3-2733-44E4-9A7D-AAF345891C7E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713782&GUID=250895F3-2733-44E4-9A7D-AAF345891C7E,,
33,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,8/27/2019,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=659156&GUID=071B56C6-D12B-41E7-9EC5-6BE430A61256,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=659156&GUID=071B56C6-D12B-41E7-9EC5-6BE430A61256&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=659156&GUID=071B56C6-D12B-41E7-9EC5-6BE430A61256,,
34,Parks and Recreation Commission,8/26/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=706656&GUID=FFE8DA38-B8CE-4378-A090-C74FB951732F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=706656&GUID=FFE8DA38-B8CE-4378-A090-C74FB951732F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=706656&GUID=FFE8DA38-B8CE-4378-A090-C74FB951732F,,
35,Civil Service Commission Special,8/23/2019,,2:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** SPECIAL CONTINUED CLOSED SESSION **",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=30364&GUID=B5F82D1D-FE3E-42D4-B9B0-5D59AB04D2FA,,https://stockton.legistar.com/View.ashx?M=IC&ID=716605&GUID=031A63C8-8BC8-4DC1-9690-8005EF9EB4C0,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=716605&GUID=031A63C8-8BC8-4DC1-9690-8005EF9EB4C0&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=716605&GUID=031A63C8-8BC8-4DC1-9690-8005EF9EB4C0,,
36,Planning Commission,8/22/2019,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=653531&GUID=4DBD4E3F-F07C-4D53-8BB3-35086A673A2B,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=653531&GUID=4DBD4E3F-F07C-4D53-8BB3-35086A673A2B&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=653531&GUID=4DBD4E3F-F07C-4D53-8BB3-35086A673A2B,,
37,Mayor's Task Force For Persons With Disabilities,8/21/2019,,3:00 PM,"3rd Floor Conference Room, City Hall, 425 N. El Dorado Street, Stockton, CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35418&GUID=E9039430-EAD6-4355-93BE-2801D5D6542A,,https://stockton.legistar.com/View.ashx?M=IC&ID=644319&GUID=C7A1BA95-F11E-4C8E-8F43-4AAD3B9E427F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=644319&GUID=C7A1BA95-F11E-4C8E-8F43-4AAD3B9E427F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=644319&GUID=C7A1BA95-F11E-4C8E-8F43-4AAD3B9E427F,,
38,Civil Service Commission Special,8/21/2019,,9:00 AM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA***SPECIAL CLOSED SESSION***",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=30364&GUID=B5F82D1D-FE3E-42D4-B9B0-5D59AB04D2FA,,https://stockton.legistar.com/View.ashx?M=IC&ID=715363&GUID=27148E65-2CA5-4B55-85A0-DC71DDA6575E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=715363&GUID=27148E65-2CA5-4B55-85A0-DC71DDA6575E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=715363&GUID=27148E65-2CA5-4B55-85A0-DC71DDA6575E,,
39,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,8/20/2019,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=649167&GUID=34ADB30C-015D-4FBB-840B-95E13FCDCD80,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=649167&GUID=34ADB30C-015D-4FBB-840B-95E13FCDCD80&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=649167&GUID=34ADB30C-015D-4FBB-840B-95E13FCDCD80,,
40,Civil Service/Equal Employment Commission Concurrent,8/15/2019,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=692838&GUID=367B587F-CA42-4DD3-9BAA-73EEC4B8979F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=692838&GUID=367B587F-CA42-4DD3-9BAA-73EEC4B8979F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=692838&GUID=367B587F-CA42-4DD3-9BAA-73EEC4B8979F,,
41,Planning Commission,8/8/2019,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=653530&GUID=FDABBA6C-730F-42F2-8FB1-DBD78A8220FB,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=653530&GUID=FDABBA6C-730F-42F2-8FB1-DBD78A8220FB&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=653530&GUID=FDABBA6C-730F-42F2-8FB1-DBD78A8220FB,,
42,Council Water Committee,8/8/2019,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22177&GUID=DCAC49D0-9417-48E3-B697-3746F8FFA5F6,,https://stockton.legistar.com/View.ashx?M=IC&ID=713125&GUID=348EBDF5-92B7-4E0C-853F-512A153E188C,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713125&GUID=348EBDF5-92B7-4E0C-853F-512A153E188C&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713125&GUID=348EBDF5-92B7-4E0C-853F-512A153E188C,,
43,Cultural Heritage Board,8/7/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21719&GUID=BF732633-6840-48D9-A0AF-1AFC9E4098F8,,https://stockton.legistar.com/View.ashx?M=IC&ID=651681&GUID=E4166ED1-4658-429E-8A8D-F9A92A27B39B,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=651681&GUID=E4166ED1-4658-429E-8A8D-F9A92A27B39B&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=651681&GUID=E4166ED1-4658-429E-8A8D-F9A92A27B39B,,
44,Water Advisory Group,8/7/2019,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=713735&GUID=9F43EB6B-BFCA-4CAD-85B2-7895149BCACF,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713735&GUID=9F43EB6B-BFCA-4CAD-85B2-7895149BCACF&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713735&GUID=9F43EB6B-BFCA-4CAD-85B2-7895149BCACF,,
45,Stockton Arts Commission,8/5/2019,,5:30 PM,"Oak Park Senior Center, 730 E. Fulton Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22183&GUID=B2B39B26-5801-49BA-ACE3-AD5BC8356DC1,,https://stockton.legistar.com/View.ashx?M=IC&ID=706655&GUID=6F7C8E1D-968C-4E6F-84C7-229A3446C83A,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=706655&GUID=6F7C8E1D-968C-4E6F-84C7-229A3446C83A&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=706655&GUID=6F7C8E1D-968C-4E6F-84C7-229A3446C83A,,
46,Development Oversight Commission,7/31/2019,,8:30 AM,"CDD Permit Center, Large Conference Room, 345 N. El Dorado Street, Stockton CA** SPECIAL **",Meeting details,Special Meeting Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22181&GUID=C8207DAF-C348-4D5E-81BF-43A9A69B95D9,,https://stockton.legistar.com/View.ashx?M=IC&ID=713112&GUID=E1D54037-5979-4F62-9EF7-EDE3587D0057,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=713112&GUID=E1D54037-5979-4F62-9EF7-EDE3587D0057&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=713112&GUID=E1D54037-5979-4F62-9EF7-EDE3587D0057,,
47,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,7/30/2019,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=659155&GUID=C3B7C741-D9E3-421B-8B7A-6C24CDFF2861,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=659155&GUID=C3B7C741-D9E3-421B-8B7A-6C24CDFF2861&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=659155&GUID=C3B7C741-D9E3-421B-8B7A-6C24CDFF2861,,
48,Mayor's Task Force on Affordable and Workforce Housing,7/24/2019,,3:00 PM,"City Hall - 3rd Floor Conference Room, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=37349&GUID=A7EC6A91-2EC5-4225-816F-B3676AA70432,,https://stockton.legistar.com/View.ashx?M=IC&ID=712031&GUID=73344BA5-5FD5-42EA-A244-11DF80266C90,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=712031&GUID=73344BA5-5FD5-42EA-A244-11DF80266C90&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=712031&GUID=73344BA5-5FD5-42EA-A244-11DF80266C90,,
49,Parks and Recreation Commission,7/22/2019,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=706649&GUID=FED7B378-8945-48E5-9941-20622E50683C,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=706649&GUID=FED7B378-8945-48E5-9941-20622E50683C&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=706649&GUID=FED7B378-8945-48E5-9941-20622E50683C,,
50,Civil Service/Equal Employment Commission Concurrent,7/18/2019,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=692837&GUID=E1A9F4A4-9F7C-4758-9191-FC4A37975ACA,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=692837&GUID=E1A9F4A4-9F7C-4758-9191-FC4A37975ACA&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=692837&GUID=E1A9F4A4-9F7C-4758-9191-FC4A37975ACA,,
51,Mayor's Task Force For Persons With Disabilities,7/17/2019,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35418&GUID=E9039430-EAD6-4355-93BE-2801D5D6542A,,https://stockton.legistar.com/View.ashx?M=IC&ID=707691&GUID=C393CC11-89F1-4512-87F1-5F23F884A020,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=707691&GUID=C393CC11-89F1-4512-87F1-5F23F884A020&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=707691&GUID=C393CC11-89F1-4512-87F1-5F23F884A020,,
52,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,7/16/2019,,3:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 3:30 PM:: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=649166&GUID=BE277AFD-B706-498B-A270-011399BB6B62,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=649166&GUID=BE277AFD-B706-498B-A270-011399BB6B62&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=649166&GUID=BE277AFD-B706-498B-A270-011399BB6B62,,
