,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Addendum Text,Agenda Text,Minutes Text,Video Text,eComment Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Addendum URL,Agenda URL,Minutes URL,Video URL,eComment URL
15,BOARD OF SUPERVISORS,11/9/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691826&GUID=8AAB97B1-BB2D-46CE-B637-B740397AC8EF,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691826&GUID=8AAB97B1-BB2D-46CE-B637-B740397AC8EF&Options=info&Search=,,,,,
16,BOARD OF SUPERVISORS,11/2/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691827&GUID=F1728777-ABCF-490C-82AF-C8D637404671,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691827&GUID=F1728777-ABCF-490C-82AF-C8D637404671&Options=info&Search=,,,,,
17,BOARD OF SUPERVISORS,10/19/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691828&GUID=EDA63DB6-7E08-4211-81BD-69E451E4422F,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691828&GUID=EDA63DB6-7E08-4211-81BD-69E451E4422F&Options=info&Search=,,,,,
18,BOARD OF SUPERVISORS,10/5/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691829&GUID=58055305-90EE-4326-9178-63944D986666,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691829&GUID=58055305-90EE-4326-9178-63944D986666&Options=info&Search=,,,,,
19,BOARD OF SUPERVISORS,9/28/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691830&GUID=080DEA82-AE05-4526-8E56-0AA10308BACA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691830&GUID=080DEA82-AE05-4526-8E56-0AA10308BACA&Options=info&Search=,,,,,
20,BOARD OF SUPERVISORS,9/14/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691831&GUID=ACC53A57-86C1-4968-8697-31A4994B3277,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691831&GUID=ACC53A57-86C1-4968-8697-31A4994B3277&Options=info&Search=,,,,,
21,BOARD OF SUPERVISORS,8/24/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691832&GUID=93F63B5C-838F-4EFF-9B87-FAD0A43B40FB,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691832&GUID=93F63B5C-838F-4EFF-9B87-FAD0A43B40FB&Options=info&Search=,,,,,
22,BOARD OF SUPERVISORS,8/10/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691833&GUID=2B5D331D-FD51-4922-A249-6A168A6CF06B,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691833&GUID=2B5D331D-FD51-4922-A249-6A168A6CF06B&Options=info&Search=,,,,,
23,BOARD OF SUPERVISORS,8/6/2010,,9:00 AM,Hall of JusticeSpecial,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691834&GUID=6DEA9B70-95D6-4448-9445-8F210CF4C200,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691834&GUID=6DEA9B70-95D6-4448-9445-8F210CF4C200&Options=info&Search=,,,,,
24,BOARD OF SUPERVISORS,7/27/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691835&GUID=827FD18E-177B-4A82-B4A6-8C3C36386402,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691835&GUID=827FD18E-177B-4A82-B4A6-8C3C36386402&Options=info&Search=,,,,,
25,BOARD OF SUPERVISORS,7/13/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691836&GUID=009B563F-B16A-4D67-BECB-3074CB8577DD,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691836&GUID=009B563F-B16A-4D67-BECB-3074CB8577DD&Options=info&Search=,,,,,
26,BOARD OF SUPERVISORS,6/29/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691837&GUID=2D65A3E4-490F-4F72-8242-09990306F8C0,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691837&GUID=2D65A3E4-490F-4F72-8242-09990306F8C0&Options=info&Search=,,,,,
27,BOARD OF SUPERVISORS,6/22/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691838&GUID=EC293176-9287-43E3-9697-770CB308F230,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691838&GUID=EC293176-9287-43E3-9697-770CB308F230&Options=info&Search=,,,,,
28,BOARD OF SUPERVISORS,6/8/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691839&GUID=08F88D6B-071F-48B7-B574-B7D332B4ED98,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691839&GUID=08F88D6B-071F-48B7-B574-B7D332B4ED98&Options=info&Search=,,,,,
29,BOARD OF SUPERVISORS,5/25/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691840&GUID=A05EA1A5-7B5E-4770-80AA-9F64AD4D979A,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691840&GUID=A05EA1A5-7B5E-4770-80AA-9F64AD4D979A&Options=info&Search=,,,,,
30,BOARD OF SUPERVISORS,5/11/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691841&GUID=0A16A139-D0B4-414C-9DAE-FA41FCA51532,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691841&GUID=0A16A139-D0B4-414C-9DAE-FA41FCA51532&Options=info&Search=,,,,,
31,BOARD OF SUPERVISORS,4/27/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691842&GUID=8A6ECB80-0B5A-4CBD-874B-542B9F356107,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691842&GUID=8A6ECB80-0B5A-4CBD-874B-542B9F356107&Options=info&Search=,,,,,
32,BOARD OF SUPERVISORS,4/13/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691843&GUID=EC95323B-C227-479C-A49D-4545CB3585B6,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691843&GUID=EC95323B-C227-479C-A49D-4545CB3585B6&Options=info&Search=,,,,,
33,BOARD OF SUPERVISORS,3/30/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691844&GUID=CFD40B52-A10B-437D-A9EC-D062FDD286E5,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691844&GUID=CFD40B52-A10B-437D-A9EC-D062FDD286E5&Options=info&Search=,,,,,
34,BOARD OF SUPERVISORS,3/23/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691845&GUID=3F0FA54A-6F9C-436D-8529-942B3D83E864,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691845&GUID=3F0FA54A-6F9C-436D-8529-942B3D83E864&Options=info&Search=,,,,,
35,BOARD OF SUPERVISORS,3/23/2010,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691846&GUID=761DC213-5461-495E-9FE0-D6C063DFC2AA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691846&GUID=761DC213-5461-495E-9FE0-D6C063DFC2AA&Options=info&Search=,,,,,
36,BOARD OF SUPERVISORS,2/23/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691847&GUID=5D5D30C9-2E2E-429F-9D52-9B8832D7702A,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691847&GUID=5D5D30C9-2E2E-429F-9D52-9B8832D7702A&Options=info&Search=,,,,,
37,BOARD OF SUPERVISORS,2/23/2010,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691848&GUID=F0DA1642-DD85-48EC-8886-7B9EBCED5980,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691848&GUID=F0DA1642-DD85-48EC-8886-7B9EBCED5980&Options=info&Search=,,,,,
38,BOARD OF SUPERVISORS,2/9/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691849&GUID=A7506475-921C-44DD-8F8B-A2754C82C70E,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691849&GUID=A7506475-921C-44DD-8F8B-A2754C82C70E&Options=info&Search=,,,,,
39,BOARD OF SUPERVISORS,1/26/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691850&GUID=461AE43A-52F5-4C1A-84C6-EB71E2208C49,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691850&GUID=461AE43A-52F5-4C1A-84C6-EB71E2208C49&Options=info&Search=,,,,,
40,BOARD OF SUPERVISORS,1/12/2010,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691851&GUID=6D9BD22D-5D15-4C26-8787-84755ED3D651,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691851&GUID=6D9BD22D-5D15-4C26-8787-84755ED3D651&Options=info&Search=,,,,,
41,BOARD OF SUPERVISORS,12/15/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691852&GUID=9248F817-C9C2-46A5-A0CC-E30488138DF6,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691852&GUID=9248F817-C9C2-46A5-A0CC-E30488138DF6&Options=info&Search=,,,,,
42,BOARD OF SUPERVISORS,12/1/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691853&GUID=127F811C-87E2-4BAF-9E13-467CB7156979,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691853&GUID=127F811C-87E2-4BAF-9E13-467CB7156979&Options=info&Search=,,,,,
43,BOARD OF SUPERVISORS,11/10/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691854&GUID=23AFE84B-5E66-4C6B-BBC1-DD6690525BD7,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691854&GUID=23AFE84B-5E66-4C6B-BBC1-DD6690525BD7&Options=info&Search=,,,,,
44,BOARD OF SUPERVISORS,11/3/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691855&GUID=311E46EF-05F1-40EA-A782-202E9611EDC5,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691855&GUID=311E46EF-05F1-40EA-A782-202E9611EDC5&Options=info&Search=,,,,,
45,BOARD OF SUPERVISORS,10/20/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691856&GUID=B8946323-A905-475E-828B-634FBFF1710F,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691856&GUID=B8946323-A905-475E-828B-634FBFF1710F&Options=info&Search=,,,,,
46,BOARD OF SUPERVISORS,10/6/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691859&GUID=FA627959-A7ED-4EC0-BE87-DB9395572B6D,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691859&GUID=FA627959-A7ED-4EC0-BE87-DB9395572B6D&Options=info&Search=,,,,,
47,BOARD OF SUPERVISORS,9/29/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691860&GUID=66E213EC-4CE4-48D8-B26C-829790A30BD9,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691860&GUID=66E213EC-4CE4-48D8-B26C-829790A30BD9&Options=info&Search=,,,,,
48,BOARD OF SUPERVISORS,9/22/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691861&GUID=6F13AE18-8A6F-4E23-ABEC-072ECCB56ADE,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691861&GUID=6F13AE18-8A6F-4E23-ABEC-072ECCB56ADE&Options=info&Search=,,,,,
49,BOARD OF SUPERVISORS,9/15/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691862&GUID=14994722-9C99-4EBB-B239-6553E3508E64,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691862&GUID=14994722-9C99-4EBB-B239-6553E3508E64&Options=info&Search=,,,,,
50,BOARD OF SUPERVISORS,9/15/2009,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691863&GUID=EEC483A7-A23E-4203-9C06-CD4CB444562A,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691863&GUID=EEC483A7-A23E-4203-9C06-CD4CB444562A&Options=info&Search=,,,,,
51,BOARD OF SUPERVISORS,8/25/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691864&GUID=3573512D-EC15-40AC-8726-73C0631A2560,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691864&GUID=3573512D-EC15-40AC-8726-73C0631A2560&Options=info&Search=,,,,,
52,BOARD OF SUPERVISORS,8/4/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691865&GUID=167EC58D-0FBF-479F-8C5F-0979F2DF50DA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691865&GUID=167EC58D-0FBF-479F-8C5F-0979F2DF50DA&Options=info&Search=,,,,,
53,BOARD OF SUPERVISORS,7/21/2009,,9:00 AM,Hall of JusticeCancelled,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691866&GUID=BCA2C44D-CA1F-4102-80B3-667D9740B76D,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691866&GUID=BCA2C44D-CA1F-4102-80B3-667D9740B76D&Options=info&Search=,,,,,
54,BOARD OF SUPERVISORS,7/14/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691867&GUID=E57922E8-8166-4563-9B7C-FD2D3A603EE6,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691867&GUID=E57922E8-8166-4563-9B7C-FD2D3A603EE6&Options=info&Search=,,,,,
55,BOARD OF SUPERVISORS,7/7/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691868&GUID=D390509D-18A6-482D-8648-D1E6E51E9AFA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691868&GUID=D390509D-18A6-482D-8648-D1E6E51E9AFA&Options=info&Search=,,,,,
56,BOARD OF SUPERVISORS,7/7/2009,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691869&GUID=D5A425BA-CC90-4F5C-95F6-11CFE1643F67,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691869&GUID=D5A425BA-CC90-4F5C-95F6-11CFE1643F67&Options=info&Search=,,,,,
57,BOARD OF SUPERVISORS,6/23/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691870&GUID=D8710548-6165-4FDE-AFAF-973D351D19E3,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691870&GUID=D8710548-6165-4FDE-AFAF-973D351D19E3&Options=info&Search=,,,,,
58,BOARD OF SUPERVISORS,6/16/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691871&GUID=2D024175-7F6F-4E14-A83E-2F7CDBF82676,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691871&GUID=2D024175-7F6F-4E14-A83E-2F7CDBF82676&Options=info&Search=,,,,,
59,BOARD OF SUPERVISORS,6/9/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691872&GUID=C8BF69BB-4E35-4FAE-9A18-A2D27354C500,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691872&GUID=C8BF69BB-4E35-4FAE-9A18-A2D27354C500&Options=info&Search=,,,,,
60,BOARD OF SUPERVISORS,5/19/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691873&GUID=2DFF4673-9493-4D08-BB71-1D22FF3BBE4F,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691873&GUID=2DFF4673-9493-4D08-BB71-1D22FF3BBE4F&Options=info&Search=,,,,,
61,BOARD OF SUPERVISORS,4/28/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691875&GUID=EE14292B-382E-4A9E-A1AA-68B725E24DF8,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691875&GUID=EE14292B-382E-4A9E-A1AA-68B725E24DF8&Options=info&Search=,,,,,
62,BOARD OF SUPERVISORS,4/14/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691876&GUID=F1C88E06-5A07-4B20-8A09-2EF7B81E5ACA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691876&GUID=F1C88E06-5A07-4B20-8A09-2EF7B81E5ACA&Options=info&Search=,,,,,
63,BOARD OF SUPERVISORS,4/14/2009,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691877&GUID=D66DDE3B-74ED-471A-934F-9D2838997281,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691877&GUID=D66DDE3B-74ED-471A-934F-9D2838997281&Options=info&Search=,,,,,
64,BOARD OF SUPERVISORS,3/31/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691878&GUID=6014E1C0-9360-415C-AAD2-DCBE6810BADE,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691878&GUID=6014E1C0-9360-415C-AAD2-DCBE6810BADE&Options=info&Search=,,,,,
65,BOARD OF SUPERVISORS,3/17/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691879&GUID=C6760AEA-CFF6-4874-AF24-E2CB60A4DE24,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691879&GUID=C6760AEA-CFF6-4874-AF24-E2CB60A4DE24&Options=info&Search=,,,,,
66,BOARD OF SUPERVISORS,3/3/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691880&GUID=510AB453-08F4-4D45-9B77-52281D6F5E14,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691880&GUID=510AB453-08F4-4D45-9B77-52281D6F5E14&Options=info&Search=,,,,,
67,BOARD OF SUPERVISORS,2/24/2009,,9:00 AM,Hall of JusticeCancellation Notice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691881&GUID=78EFE46B-1E51-497B-B4B9-4DC9097F3BB3,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691881&GUID=78EFE46B-1E51-497B-B4B9-4DC9097F3BB3&Options=info&Search=,,,,,
68,BOARD OF SUPERVISORS,2/10/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691882&GUID=DB932570-FE03-49EF-8BC4-EC062C38BBB1,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691882&GUID=DB932570-FE03-49EF-8BC4-EC062C38BBB1&Options=info&Search=,,,,,
69,BOARD OF SUPERVISORS,2/10/2009,,9:00 AM,Hall of JusticeAddendum,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691883&GUID=10DDCEA7-24FE-463D-B904-1DF2CA5948CA,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691883&GUID=10DDCEA7-24FE-463D-B904-1DF2CA5948CA&Options=info&Search=,,,,,
70,BOARD OF SUPERVISORS,2/3/2009,,9:00 AM,Hall of Justice,Meeting details,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,https://sanmateocounty.legistar.com/View.ashx?M=IC&ID=691884&GUID=18C378B9-C77A-42DE-8B03-1805880A1EB8,,,https://sanmateocounty.legistar.com/MeetingDetail.aspx?ID=691884&GUID=18C378B9-C77A-42DE-8B03-1805880A1EB8&Options=info&Search=,,,,,
