,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
10,City Council,10/22/2019,,6:30 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=732566&GUID=6DDE98A2-0720-498E-935E-2A88D9D8AE07,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=732566&GUID=6DDE98A2-0720-498E-935E-2A88D9D8AE07&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=732566&GUID=6DDE98A2-0720-498E-935E-2A88D9D8AE07,,
11,City Council,10/21/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718243&GUID=642638DC-5B01-4220-B967-DB007C2B0AED,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=718243&GUID=642638DC-5B01-4220-B967-DB007C2B0AED&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=718243&GUID=642638DC-5B01-4220-B967-DB007C2B0AED,,
12,Parks & Recreation Commission,10/17/2019,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=726516&GUID=35A0E384-ED26-483F-8368-E9E47B184E02,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=726516&GUID=35A0E384-ED26-483F-8368-E9E47B184E02&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=726516&GUID=35A0E384-ED26-483F-8368-E9E47B184E02,,
13,Planning Commission,10/15/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=710678&GUID=5E61BE45-5A4A-4F38-AAC1-072B7F07983E,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=710678&GUID=5E61BE45-5A4A-4F38-AAC1-072B7F07983E&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=710678&GUID=5E61BE45-5A4A-4F38-AAC1-072B7F07983E,,
14,Library Board of Trustees,10/15/2019,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=726526&GUID=C6582B4B-53F7-48CF-84E7-35AE6D1C13A0,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=726526&GUID=C6582B4B-53F7-48CF-84E7-35AE6D1C13A0&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=726526&GUID=C6582B4B-53F7-48CF-84E7-35AE6D1C13A0,,
15,Traffic Safety and Parking Commission,10/10/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=714179&GUID=3AB2EF56-16EB-40C8-BCF4-B31FE6E15F8E,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=714179&GUID=3AB2EF56-16EB-40C8-BCF4-B31FE6E15F8E&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=714179&GUID=3AB2EF56-16EB-40C8-BCF4-B31FE6E15F8E,,
16,City Council,10/7/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718242&GUID=B4FE27A3-8240-4178-9B92-3B2A795D9486,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=718242&GUID=B4FE27A3-8240-4178-9B92-3B2A795D9486&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=718242&GUID=B4FE27A3-8240-4178-9B92-3B2A795D9486,,
17,Beautification Commission,10/3/2019,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=723222&GUID=4832078D-23A0-46E7-BAB7-3615E82B4FE3,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=723222&GUID=4832078D-23A0-46E7-BAB7-3615E82B4FE3&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=723222&GUID=4832078D-23A0-46E7-BAB7-3615E82B4FE3,,
18,Planning Commission,9/23/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=710665&GUID=9AACB1E6-5C7E-4C45-A618-85F37A091198,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=710665&GUID=9AACB1E6-5C7E-4C45-A618-85F37A091198&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=710665&GUID=9AACB1E6-5C7E-4C45-A618-85F37A091198,,
19,Parks & Recreation Commission,9/19/2019,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=721034&GUID=BB02F387-A39C-45B5-8766-D7939E8FBB91,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=721034&GUID=BB02F387-A39C-45B5-8766-D7939E8FBB91&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=721034&GUID=BB02F387-A39C-45B5-8766-D7939E8FBB91,,
20,City Council,9/18/2019,,6:00 PM,Council ChambersLeague of Women Voters' Candidate Forum,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=721261&GUID=92813C04-62DE-4FCF-B880-82E5CE29BEE2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=721261&GUID=92813C04-62DE-4FCF-B880-82E5CE29BEE2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=721261&GUID=92813C04-62DE-4FCF-B880-82E5CE29BEE2,,
21,Library Board of Trustees,9/17/2019,,5:30 PM,Library Conference RoomCancelled Meeting,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=721245&GUID=AB7876DE-6CBA-4921-B9A1-38E9D725F610,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=721245&GUID=AB7876DE-6CBA-4921-B9A1-38E9D725F610&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=721245&GUID=AB7876DE-6CBA-4921-B9A1-38E9D725F610,,
22,City Council,9/16/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718241&GUID=1B22E66D-14AB-4EA1-9349-14980AC5F9FC,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=718241&GUID=1B22E66D-14AB-4EA1-9349-14980AC5F9FC&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=718241&GUID=1B22E66D-14AB-4EA1-9349-14980AC5F9FC,,
23,Traffic Safety and Parking Commission,9/12/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=714178&GUID=FFD535B5-0354-4DC5-93A6-36CCB8693DE6,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=714178&GUID=FFD535B5-0354-4DC5-93A6-36CCB8693DE6&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=714178&GUID=FFD535B5-0354-4DC5-93A6-36CCB8693DE6,,
24,Planning Commission,9/9/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=710661&GUID=5B30324D-0E85-4F03-89D3-7C02AFC84CC4,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=710661&GUID=5B30324D-0E85-4F03-89D3-7C02AFC84CC4&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=710661&GUID=5B30324D-0E85-4F03-89D3-7C02AFC84CC4,,
25,Beautification Commission,9/5/2019,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=708802&GUID=5A33F2D8-FEC7-42C6-AF80-1CE03E7153EE,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=708802&GUID=5A33F2D8-FEC7-42C6-AF80-1CE03E7153EE&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=708802&GUID=5A33F2D8-FEC7-42C6-AF80-1CE03E7153EE,,
26,City Council,9/3/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=716535&GUID=7DD6B36A-53AF-4278-BDAC-ED5B950516F9,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=716535&GUID=7DD6B36A-53AF-4278-BDAC-ED5B950516F9&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=716535&GUID=7DD6B36A-53AF-4278-BDAC-ED5B950516F9,,
27,City Council,8/28/2019,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718346&GUID=7EA3F63C-383C-4F42-B19A-DDBA8C101257,,,,,,
28,City Council,8/28/2019,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718347&GUID=45304274-4D1C-498A-801F-333E91C0E15C,,,,,,
29,City Council,8/28/2019,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=718348&GUID=EE727F28-828A-4CAE-8B66-08BE7A63279E,,,,,,
30,Planning Commission,8/26/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=710657&GUID=0580AEE2-7721-4D29-A4AE-D3AB9A3477C2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=710657&GUID=0580AEE2-7721-4D29-A4AE-D3AB9A3477C2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=710657&GUID=0580AEE2-7721-4D29-A4AE-D3AB9A3477C2,,
31,Library Board of Trustees,8/20/2019,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=715987&GUID=8309B591-A8FF-4B18-A47A-6EBF5A2821EF,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=715987&GUID=8309B591-A8FF-4B18-A47A-6EBF5A2821EF&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=715987&GUID=8309B591-A8FF-4B18-A47A-6EBF5A2821EF,,
32,City Council,8/19/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=711724&GUID=7EABFD74-C9B2-4C0E-A735-8C47109EF168,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=711724&GUID=7EABFD74-C9B2-4C0E-A735-8C47109EF168&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=711724&GUID=7EABFD74-C9B2-4C0E-A735-8C47109EF168,,
33,Parks & Recreation Commission,8/15/2019,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=714488&GUID=BC8447BA-1D65-4DDF-AD02-056BCA06250B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=714488&GUID=BC8447BA-1D65-4DDF-AD02-056BCA06250B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=714488&GUID=BC8447BA-1D65-4DDF-AD02-056BCA06250B,,
34,Planning Commission,8/12/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=710649&GUID=91DC84FD-6F5C-42C3-AC1B-8763FDF0D9E0,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=710649&GUID=91DC84FD-6F5C-42C3-AC1B-8763FDF0D9E0&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=710649&GUID=91DC84FD-6F5C-42C3-AC1B-8763FDF0D9E0,,
35,Traffic Safety and Parking Commission,8/8/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=714177&GUID=C4411002-D4E5-4042-A8E4-C36B7FE6E51F,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=714177&GUID=C4411002-D4E5-4042-A8E4-C36B7FE6E51F&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=714177&GUID=C4411002-D4E5-4042-A8E4-C36B7FE6E51F,,
36,City Council,8/6/2019,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=714489&GUID=260148BA-9D23-40F7-B2A1-A74F6A0AB2B9,,,,,,
37,City Council,8/5/2019,,7:00 PM,Council ChambersMeeting Canceled,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=713886&GUID=59795C74-C5FE-4F16-924A-0F407C98809B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=713886&GUID=59795C74-C5FE-4F16-924A-0F407C98809B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=713886&GUID=59795C74-C5FE-4F16-924A-0F407C98809B,,
38,Beautification Commission,8/1/2019,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=708801&GUID=781E884F-A092-4D74-B434-451B595566A9,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=708801&GUID=781E884F-A092-4D74-B434-451B595566A9&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=708801&GUID=781E884F-A092-4D74-B434-451B595566A9,,
39,Planning Commission,7/22/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=708924&GUID=ED5E59E3-C1E7-49DA-A8BD-B274FDC44E2B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=708924&GUID=ED5E59E3-C1E7-49DA-A8BD-B274FDC44E2B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=708924&GUID=ED5E59E3-C1E7-49DA-A8BD-B274FDC44E2B,,
40,Parks & Recreation Commission,7/18/2019,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=711226&GUID=48C1D35F-CE06-40C2-86A5-A23F29E1EC96,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=711226&GUID=48C1D35F-CE06-40C2-86A5-A23F29E1EC96&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=711226&GUID=48C1D35F-CE06-40C2-86A5-A23F29E1EC96,,
41,Library Board of Trustees,7/16/2019,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=711392&GUID=D603CB6E-4E45-4A0A-B729-1CB6C210E610,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=711392&GUID=D603CB6E-4E45-4A0A-B729-1CB6C210E610&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=711392&GUID=D603CB6E-4E45-4A0A-B729-1CB6C210E610,,
42,City Council,7/15/2019,,7:00 PM,Council ChambersMeeting Canceled,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=711256&GUID=4016779A-39EF-4605-A632-A62868C276EE,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=711256&GUID=4016779A-39EF-4605-A632-A62868C276EE&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=711256&GUID=4016779A-39EF-4605-A632-A62868C276EE,,
43,Traffic Safety and Parking Commission,7/11/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=688723&GUID=7332C7C0-59B0-491C-A040-7FCD89FBAA51,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=688723&GUID=7332C7C0-59B0-491C-A040-7FCD89FBAA51&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=688723&GUID=7332C7C0-59B0-491C-A040-7FCD89FBAA51,,
44,Planning Commission,7/8/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=673578&GUID=E51A2C1B-900D-44C0-9792-9AEFCA8DB16B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=673578&GUID=E51A2C1B-900D-44C0-9792-9AEFCA8DB16B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=673578&GUID=E51A2C1B-900D-44C0-9792-9AEFCA8DB16B,,
45,Beautification Commission,7/4/2019,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=704843&GUID=AE8B0A3F-B7CA-4AEF-B644-360D55F305B9,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=704843&GUID=AE8B0A3F-B7CA-4AEF-B644-360D55F305B9&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=704843&GUID=AE8B0A3F-B7CA-4AEF-B644-360D55F305B9,,
46,City Council,7/1/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=686047&GUID=EC086C13-2910-43D2-AB6F-0A80EE18CF8C,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=686047&GUID=EC086C13-2910-43D2-AB6F-0A80EE18CF8C&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=686047&GUID=EC086C13-2910-43D2-AB6F-0A80EE18CF8C,,
47,Planning Commission,6/24/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=673643&GUID=A497C43A-7B39-4C6C-B088-AF3F0B5B93AE,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=673643&GUID=A497C43A-7B39-4C6C-B088-AF3F0B5B93AE&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=673643&GUID=A497C43A-7B39-4C6C-B088-AF3F0B5B93AE,,
48,Parks & Recreation Commission,6/20/2019,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=706957&GUID=A7B2AD79-375C-4F65-81D4-0CF5C48AA4ED,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=706957&GUID=A7B2AD79-375C-4F65-81D4-0CF5C48AA4ED&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=706957&GUID=A7B2AD79-375C-4F65-81D4-0CF5C48AA4ED,,
49,Library Board of Trustees,6/18/2019,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=706909&GUID=679683B9-0D05-4123-9824-B959E4FC34B0,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=706909&GUID=679683B9-0D05-4123-9824-B959E4FC34B0&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=706909&GUID=679683B9-0D05-4123-9824-B959E4FC34B0,,
50,City Council,6/17/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=686046&GUID=7B28A256-1C2A-4264-A011-F765DF72EF29,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=686046&GUID=7B28A256-1C2A-4264-A011-F765DF72EF29&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=686046&GUID=7B28A256-1C2A-4264-A011-F765DF72EF29,,
51,Traffic Safety and Parking Commission,6/13/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=688722&GUID=59E925CF-1638-4DFA-BEBE-4EC030B2C3C2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=688722&GUID=59E925CF-1638-4DFA-BEBE-4EC030B2C3C2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=688722&GUID=59E925CF-1638-4DFA-BEBE-4EC030B2C3C2,,
52,Planning Commission,6/10/2019,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=673641&GUID=1D195B6F-87F1-453F-8ECE-686D4BD833CA,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=673641&GUID=1D195B6F-87F1-453F-8ECE-686D4BD833CA&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=673641&GUID=1D195B6F-87F1-453F-8ECE-686D4BD833CA,,
