,city,date,committee,doc_format,url,doc_type
115,Burlingame,2018-10-01,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582939&GUID=E6F9EBB6-35D5-4B74-A8EA-992C304F1000,Agenda
116,Burlingame,2018-09-25,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=640035&GUID=50F43006-0891-4972-B8DD-C6C69D10548F,Agenda
117,Burlingame,2018-09-24,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=628517&GUID=B7C13FA0-51F9-4B29-A1E6-84E39F6869DA,Agenda
118,Burlingame,2018-09-20,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=614216&GUID=EBD6922F-BC11-419C-BD3F-C2A9023A951E,Agenda
119,Burlingame,2018-09-17,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=631599&GUID=F4B81DC2-386B-4B46-8BAE-B93177B0482B,Agenda
120,Burlingame,2018-09-13,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610687&GUID=C43496BF-5D54-4F52-9715-72CA06885411,Agenda
121,Burlingame,2018-09-10,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=613634&GUID=CCA75639-ECBD-4677-996F-D2A8D143B110,Agenda
122,Burlingame,2018-09-06,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=616018&GUID=B0BFFEAF-6F85-4ED0-827C-C37F62CA4890,Agenda
123,Burlingame,2018-09-04,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582937&GUID=4E5F6AD3-C386-490D-9A29-BFAF0984104B,Agenda
124,Burlingame,2018-08-27,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=612261&GUID=FAA40725-45F0-4AEF-8B6F-374CE670D071,Agenda
125,Burlingame,2018-08-21,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=622127&GUID=8847AEC5-1E8B-404A-A4C1-67B880AB99FD,Agenda
126,Burlingame,2018-08-20,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=619478&GUID=92356FA7-5CF7-4788-B8A9-4BA729229CBA,Agenda
127,Burlingame,2018-08-16,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=613882&GUID=15874A6F-D8CF-4E58-B871-FAB6EB695FFE,Agenda
128,Burlingame,2018-08-13,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610982&GUID=26324189-4883-4DE5-B3D8-27997E8FA962,Agenda
129,Burlingame,2018-08-09,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610686&GUID=D5F022BC-7252-4104-8838-18F898A75DB0,Agenda
130,Burlingame,2018-08-06,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582936&GUID=680B6A91-7003-4DDA-A57F-06C0CBF59410,Agenda
131,Burlingame,2018-08-02,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=616017&GUID=754FD7B7-8FE8-4C14-994C-E3AAE6A7723C,Agenda
132,Burlingame,2018-07-19,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=614281&GUID=D914E696-4668-47AC-8463-0448FC07B134,Agenda
133,Burlingame,2018-07-16,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=614847&GUID=D3096C73-17E6-4972-89EB-3CA18137EB11,Agenda
134,Burlingame,2018-07-12,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=606476&GUID=5945EFDD-0A6A-41C3-8A59-8E5E560B4195,Agenda
135,Burlingame,2018-07-11,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610979&GUID=1850B2FA-3614-4756-99AC-6B07A30175DC,Agenda
136,Burlingame,2018-07-09,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610980&GUID=0E7C3CFD-98B1-41F2-BAF5-F2145AAD9865,Agenda
137,Burlingame,2018-07-05,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=612657&GUID=A0C74E76-08BB-4A8E-934A-440272D52AD8,Agenda
138,Burlingame,2018-07-02,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582932&GUID=3468AEA8-2480-4A9E-B7D2-5C5BB6520054,Agenda
139,Burlingame,2018-06-25,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=607464&GUID=F3160248-66BF-4541-88C6-2794462AC17A,Agenda
140,Burlingame,2018-06-21,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=587015&GUID=4FECB733-AA42-4827-AFBE-608F4C83CE83,Agenda
141,Burlingame,2018-06-19,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=611566&GUID=FF60B3EF-5F92-4D33-93D1-5D75692485E2,Agenda
142,Burlingame,2018-06-18,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=582931&GUID=C3196BF2-919C-4663-9AE7-B381A08C1B5F,Agenda
143,Burlingame,2018-06-14,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=600795&GUID=61B0A3B4-4596-4F64-80BA-B145664EBFA5,Agenda
144,Burlingame,2018-06-11,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=607460&GUID=3E0DB808-3305-4FBF-8C34-ECA4F79ABF8B,Agenda
145,Burlingame,2018-06-11,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=610723&GUID=99406330-14A2-4C5F-8EBA-E3AE097626A1,Agenda
146,Burlingame,2018-06-07,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=609579&GUID=F413112F-2D2E-417A-BCE9-BE0824159FF5,Agenda
